normMLT MLAT vSaps azim vMagnErr azimErr dtStr tmStr
-4.0 53.5 501.15 -19.72 0.66 2.61 20120618 0418
-3.0 53.5 513.23 -18.05 1.32 5.89 20120618 0418
-2.0 53.5 384.2 -12.84 1.67 12.69 20120618 0418
-1.0 53.5 384.2 -12.84 1.67 12.69 20120618 0418
-5.0 54.0 514.03 -19.19 0.65 2.45 20120618 0418
-4.0 54.0 514.03 -19.19 0.65 2.45 20120618 0418
-3.0 54.0 534.43 -18.93 1.27 5.08 20120618 0418
-5.0 54.5 533.21 -18.68 0.73 2.66 20120618 0418
-4.0 54.5 533.21 -18.68 0.73 2.66 20120618 0418
-3.0 54.5 556.29 -18.48 1.46 6.02 20120618 0418
-2.0 54.5 730.38 -3.78 1.39 24.23 20120618 0418
-5.0 55.0 568.89 -18.96 1.15 3.78 20120618 0418
-4.0 55.0 568.89 -18.96 1.15 3.78 20120618 0418
-3.0 55.0 630.13 -16.91 2.47 10.92 20120618 0418
-2.0 55.0 738.06 -4.79 1.01 17.02 20120618 0418
-5.0 55.5 652.8 -18.34 3.33 10.03 20120618 0418
-4.0 55.5 629.95 -19.85 4.26 11.14 20120618 0418
-3.0 55.5 713.25 -19.27 3.11 11.51 20120618 0418
-2.0 55.5 757.77 -4.54 0.79 18.44 20120618 0418
-4.0 56.0 852.66 -19.84 2.76 5.58 20120618 0418
-4.0 56.5 852.66 -19.84 2.76 5.58 20120618 0418
-2.0 51.0 226.64 -18.14 1.82 10.09 20120618 0418
-2.0 51.5 236.66 -19.63 3.2 16.63 20120618 0418
-1.0 51.5 368.22 -18.14 1.82 10.09 20120618 0418
-3.0 52.5 473.97 -14.06 2.67 16.54 20120618 0418
-1.0 54.0 415.79 -12.84 1.67 12.69 20120618 0418
-6.0 55.0 726.2 -17.13 3.49 11.63 20120618 0418
-6.0 55.5 732.79 -18.34 3.33 10.03 20120618 0418
-5.0 56.0 767.84 -18.34 3.33 10.03 20120618 0418
-3.0 56.0 907.64 -19.27 3.11 11.51 20120618 0418
-5.0 56.5 779.29 -19.84 2.76 5.58 20120618 0418
-5.0 57.0 937.75 -19.84 2.76 5.58 20120618 0418
-1.0 52.0 386.47 -14.1 2.45 19.74 20120618 0420
-2.0 52.5 392.28 -12.74 1.61 14.07 20120618 0420
-1.0 52.5 392.28 -12.74 1.61 14.07 20120618 0420
-4.0 53.0 498.51 -18.91 1.23 6.02 20120618 0420
-3.0 53.0 498.51 -18.91 1.23 6.02 20120618 0420
-2.0 53.0 392.28 -12.74 1.61 14.07 20120618 0420
-1.0 53.0 392.28 -12.74 1.61 14.07 20120618 0420
-4.0 53.5 513.65 -19.39 1.14 4.9 20120618 0420
-3.0 53.5 513.65 -19.39 1.14 4.9 20120618 0420
-2.0 53.5 405.38 -10.38 2.97 30.24 20120618 0420
-1.0 53.5 405.38 -10.38 2.97 30.24 20120618 0420
-5.0 54.0 528.34 -19.7 0.71 2.59 20120618 0420
-4.0 54.0 528.34 -19.7 0.71 2.59 20120618 0420
-3.0 54.0 573.99 -18.76 1.4 5.53 20120618 0420
-2.0 54.0 683.56 -4.48 2.5 28.2 20120618 0420
-5.0 54.5 547.8 -19.5 0.75 2.63 20120618 0420
-4.0 54.5 547.8 -19.5 0.75 2.63 20120618 0420
-3.0 54.5 573.99 -18.76 1.4 5.53 20120618 0420
-2.0 54.5 734.49 -5.53 0.99 12.67 20120618 0420
-5.0 55.0 624.55 -18.98 1.27 3.52 20120618 0420
-4.0 55.0 624.55 -18.98 1.27 3.52 20120618 0420
-3.0 55.0 755.42 -19.8 2.77 9.38 20120618 0420
-2.0 55.0 747.39 -5.64 0.82 11.13 20120618 0420
-4.0 55.5 771.7 -19.76 2.3 5.77 20120618 0420
-3.0 55.5 755.42 -19.8 2.77 9.38 20120618 0420
-2.0 55.5 761.77 -5.77 0.84 13.78 20120618 0420
-4.0 56.0 859.88 -19.7 2.26 5.18 20120618 0420
-2.0 51.5 244.5 -14.65 2.26 16.48 20120618 0420
-1.0 51.5 404.0 -14.1 2.45 19.74 20120618 0420
-2.0 52.0 247.22 -14.65 2.26 16.48 20120618 0420
-3.0 52.5 464.69 -17.11 2.1 12.97 20120618 0420
-5.0 53.0 495.45 -19.7 0.71 2.59 20120618 0420
-5.0 53.5 540.42 -19.7 0.71 2.59 20120618 0420
-1.0 54.0 473.91 -10.38 2.97 30.24 20120618 0420
-6.0 55.5 738.04 -19.89 3.42 10.65 20120618 0420
-5.0 55.5 748.89 -19.89 3.42 10.65 20120618 0420
-5.0 56.0 774.44 -19.89 3.42 10.65 20120618 0420
-3.0 56.0 899.56 -19.11 2.88 10.75 20120618 0420
-5.0 56.5 786.03 -19.7 2.26 5.18 20120618 0420
-5.0 57.0 832.77 -19.7 2.26 5.18 20120618 0420
-5.0 53.0 526.7 -14.82 6.2 33.52 20120618 0422
-4.0 53.0 534.72 -16.36 3.65 20.43 20120618 0422
-3.0 53.0 552.14 -19.9 0.87 4.28 20120618 0422
-5.0 53.5 526.7 -14.82 6.2 33.52 20120618 0422
-4.0 53.5 534.72 -16.36 3.65 20.43 20120618 0422
-3.0 53.5 575.0 -19.65 0.82 3.53 20120618 0422
-2.0 53.5 568.44 -15.68 6.06 34.4 20120618 0422
-3.0 54.0 605.19 -19.85 0.73 2.83 20120618 0422
-2.0 54.0 629.71 -16.37 1.3 5.93 20120618 0422
-5.0 54.5 590.68 -19.75 0.82 2.76 20120618 0422
-4.0 54.5 590.68 -19.75 0.82 2.76 20120618 0422
-3.0 54.5 605.19 -19.85 0.73 2.83 20120618 0422
-2.0 54.5 629.71 -16.37 1.3 5.93 20120618 0422
-5.0 55.0 642.09 -19.71 1.22 3.39 20120618 0422
-4.0 55.0 642.09 -19.71 1.22 3.39 20120618 0422
-3.0 55.0 675.17 -19.42 1.84 6.61 20120618 0422
-2.0 55.0 749.76 -11.42 1.36 9.08 20120618 0422
-5.0 55.5 673.26 -19.94 1.64 4.14 20120618 0422
-4.0 55.5 673.26 -19.94 1.64 4.14 20120618 0422
-3.0 55.5 758.31 -10.9 2.03 15.85 20120618 0422
-2.0 55.5 758.31 -10.9 2.03 15.85 20120618 0422
-4.0 56.0 966.57 -18.18 1.38 2.88 20120618 0422
-4.0 56.5 966.57 -18.18 1.38 2.88 20120618 0422
-5.0 52.5 498.11 -14.82 6.2 33.52 20120618 0422
-4.0 52.5 321.95 -16.36 3.65 20.43 20120618 0422
-3.0 52.5 500.91 -19.9 0.87 4.28 20120618 0422
-2.0 52.5 390.88 -18.36 7.36 40.23 20120618 0422
-2.0 53.0 408.39 -18.36 7.36 40.23 20120618 0422
-5.0 54.0 582.35 -19.45 3.3 10.78 20120618 0422
-4.0 54.0 560.67 -16.36 3.65 20.43 20120618 0422
-5.0 56.0 808.62 -19.45 3.3 10.78 20120618 0422
-3.0 56.0 937.98 -19.67 2.26 8.39 20120618 0422
-5.0 56.5 822.76 -18.18 1.38 2.88 20120618 0422
-5.0 57.0 918.65 -18.18 1.38 2.88 20120618 0422
-2.0 52.0 423.18 -18.33 9.62 49.7 20120618 0424
-1.0 52.0 423.18 -18.33 9.62 49.7 20120618 0424
-5.0 54.0 613.53 -18.16 1.51 6.25 20120618 0424
-4.0 54.0 632.02 -19.88 0.67 2.5 20120618 0424
-3.0 54.0 632.02 -19.88 0.67 2.5 20120618 0424
-2.0 54.0 635.85 -17.93 1.38 5.99 20120618 0424
-5.0 54.5 621.98 -19.38 1.59 6.09 20120618 0424
-4.0 54.5 632.02 -19.88 0.67 2.5 20120618 0424
-3.0 54.5 632.02 -19.88 0.67 2.5 20120618 0424
-2.0 54.5 635.85 -17.93 1.38 5.99 20120618 0424
-5.0 55.0 699.35 -18.25 3.86 13.81 20120618 0424
-3.0 55.0 687.87 -19.89 1.28 4.8 20120618 0424
-2.0 55.0 725.05 -17.12 1.53 6.71 20120618 0424
-3.0 55.5 725.05 -17.12 1.53 6.71 20120618 0424
-2.0 55.5 725.05 -17.12 1.53 6.71 20120618 0424
-4.0 56.0 942.95 -19.62 1.47 2.97 20120618 0424
-3.0 56.0 789.19 -14.51 5.81 30.35 20120618 0424
-2.0 56.0 789.19 -14.51 5.81 30.35 20120618 0424
-4.0 56.5 942.95 -19.62 1.47 2.97 20120618 0424
-2.0 51.0 264.59 -18.33 9.62 49.7 20120618 0424
-2.0 51.5 380.6 -18.33 9.62 49.7 20120618 0424
-1.0 51.5 571.88 -18.33 9.62 49.7 20120618 0424
-2.0 52.5 453.03 -18.33 9.62 49.7 20120618 0424
-1.0 52.5 599.15 -18.33 9.62 49.7 20120618 0424
-2.0 53.0 440.29 -18.33 9.62 49.7 20120618 0424
-1.0 53.0 622.61 -18.33 9.62 49.7 20120618 0424
-5.0 53.5 588.0 -18.16 1.51 6.25 20120618 0424
-4.0 53.5 585.27 -19.88 0.67 2.5 20120618 0424
-3.0 53.5 635.58 -19.89 0.68 2.58 20120618 0424
-2.0 53.5 458.96 -17.93 1.38 5.99 20120618 0424
-4.0 55.0 866.75 -19.93 0.88 3.24 20120618 0424
-5.0 55.5 834.94 -18.25 3.86 13.81 20120618 0424
-4.0 55.5 955.05 -19.62 1.47 2.97 20120618 0424
-5.0 56.0 836.8 -18.25 3.86 13.81 20120618 0424
-5.0 56.5 857.7 -19.62 1.47 2.97 20120618 0424
-5.0 57.0 883.98 -19.62 1.47 2.97 20120618 0424
-4.0 57.0 1036.25 -19.62 1.47 2.97 20120618 0424
-4.0 53.0 579.43 -16.85 1.27 7.57 20120618 0426
-3.0 53.0 572.93 -15.64 1.35 8.33 20120618 0426
-4.0 53.5 614.96 -18.28 0.92 4.2 20120618 0426
-3.0 53.5 606.21 -17.35 0.86 4.48 20120618 0426
-2.0 53.5 559.55 -14.81 4.02 26.52 20120618 0426
-4.0 54.0 641.74 -18.24 0.66 2.68 20120618 0426
-3.0 54.0 632.43 -17.8 0.68 3.1 20120618 0426
-2.0 54.0 614.43 -17.54 0.85 4.07 20120618 0426
-4.0 54.5 660.05 -17.81 0.6 2.38 20120618 0426
-3.0 54.5 648.26 -17.76 0.65 2.82 20120618 0426
-2.0 54.5 629.97 -18.25 0.74 3.24 20120618 0426
-4.0 55.0 684.19 -18.19 1.18 4.61 20120618 0426
-3.0 55.0 648.03 -18.13 0.89 3.85 20120618 0426
-2.0 55.0 648.03 -18.13 0.89 3.85 20120618 0426
-3.0 55.5 673.66 -18.18 1.1 4.65 20120618 0426
-2.0 55.5 673.66 -18.18 1.1 4.65 20120618 0426
-3.0 52.0 405.16 -15.49 3.45 22.91 20120618 0426
-2.0 52.0 366.96 -15.49 3.45 22.91 20120618 0426
-5.0 52.5 514.55 -17.51 2.77 18.1 20120618 0426
-3.0 52.5 538.24 -15.49 3.45 22.91 20120618 0426
-2.0 52.5 427.17 -16.98 5.73 37.87 20120618 0426
-5.0 53.0 549.63 -17.51 2.77 18.1 20120618 0426
-2.0 53.0 409.11 -16.98 5.73 37.87 20120618 0426
-5.0 53.5 588.62 -17.5 1.17 6.05 20120618 0426
-5.0 54.0 628.06 -18.12 0.8 3.44 20120618 0426
-5.0 54.5 733.7 -17.81 0.6 2.38 20120618 0426
-5.0 55.0 774.82 -19.16 1.44 5.06 20120618 0426
-5.0 55.5 833.84 -19.16 1.44 5.06 20120618 0426
-4.0 55.5 884.29 -19.16 1.44 5.06 20120618 0426
-5.0 56.0 831.27 -19.16 1.44 5.06 20120618 0426
-4.0 56.0 876.03 -19.16 1.44 5.06 20120618 0426
-3.0 56.0 859.25 -19.19 1.17 4.64 20120618 0426
-2.0 51.5 346.76 -15.53 6.02 44.85 20120618 0428
-1.0 51.5 346.76 -15.53 6.02 44.85 20120618 0428
-2.0 52.0 346.76 -15.53 6.02 44.85 20120618 0428
-1.0 52.0 346.76 -15.53 6.02 44.85 20120618 0428
-2.0 52.5 391.31 -3.13 1.1 48.16 20120618 0428
-1.0 52.5 391.31 -3.13 1.1 48.16 20120618 0428
-4.0 53.0 561.75 -15.38 1.08 6.58 20120618 0428
-3.0 53.0 559.2 -14.07 1.61 11.26 20120618 0428
-2.0 53.0 419.42 -3.41 0.94 31.96 20120618 0428
-1.0 53.0 419.42 -3.41 0.94 31.96 20120618 0428
-4.0 53.5 592.56 -17.59 0.82 3.86 20120618 0428
-3.0 53.5 592.54 -16.73 0.79 4.38 20120618 0428
-2.0 53.5 565.66 -12.53 3.35 26.26 20120618 0428
-1.0 53.5 430.27 -3.75 1.05 31.15 20120618 0428
-4.0 54.0 620.94 -17.64 0.64 2.78 20120618 0428
-3.0 54.0 620.41 -17.59 0.57 2.73 20120618 0428
-2.0 54.0 614.49 -16.51 0.75 3.86 20120618 0428
-1.0 54.0 448.22 -2.6 0.78 33.66 20120618 0428
-4.0 54.5 637.2 -17.06 0.63 2.7 20120618 0428
-3.0 54.5 633.77 -17.2 0.53 2.47 20120618 0428
-2.0 54.5 638.39 -17.73 0.61 2.7 20120618 0428
-5.0 55.0 712.99 -17.81 3.64 12.91 20120618 0428
-4.0 55.0 655.36 -17.09 0.95 3.92 20120618 0428
-3.0 55.0 638.39 -17.73 0.61 2.7 20120618 0428
-2.0 55.0 638.39 -17.73 0.61 2.7 20120618 0428
-5.0 55.5 712.99 -17.81 3.64 12.91 20120618 0428
-4.0 55.5 692.58 -19.13 1.4 4.31 20120618 0428
-3.0 55.5 661.22 -18.01 0.75 3.13 20120618 0428
-2.0 55.5 661.22 -18.01 0.75 3.13 20120618 0428
-2.0 51.0 229.93 -15.53 6.02 44.85 20120618 0428
-5.0 52.5 525.38 -15.38 1.08 6.58 20120618 0428
-3.0 52.5 427.09 -14.07 1.61 11.26 20120618 0428
-5.0 53.0 556.61 -15.38 1.08 6.58 20120618 0428
-5.0 53.5 580.17 -16.34 0.82 4.27 20120618 0428
-5.0 54.0 624.98 -17.44 0.8 3.61 20120618 0428
-5.0 54.5 665.88 -17.81 3.64 12.91 20120618 0428
-5.0 56.0 833.87 -17.81 3.64 12.91 20120618 0428
-4.0 56.0 806.43 -19.13 1.4 4.31 20120618 0428
-4.0 56.5 934.19 -19.36 1.49 5.81 20120618 0428
-2.0 51.5 300.84 -19.66 5.88 29.44 20120618 0430
-1.0 51.5 308.64 -17.0 5.46 34.31 20120618 0430
-2.0 52.0 300.84 -19.66 5.88 29.44 20120618 0430
-1.0 52.0 308.64 -17.0 5.46 34.31 20120618 0430
-2.0 52.5 323.28 -8.34 2.64 43.88 20120618 0430
-1.0 52.5 326.16 -7.14 2.27 44.59 20120618 0430
-4.0 53.0 539.98 -16.39 1.38 7.98 20120618 0430
-4.0 53.5 566.94 -17.03 0.71 3.34 20120618 0430
-4.0 54.0 592.31 -17.76 0.76 2.94 20120618 0430
-4.0 54.5 592.31 -17.76 0.76 2.94 20120618 0430
-4.0 55.0 624.12 -18.22 1.13 3.79 20120618 0430
-4.0 55.5 668.4 -19.99 2.32 5.89 20120618 0430
-2.0 51.0 223.27 -19.66 5.88 29.44 20120618 0430
-5.0 52.5 488.83 -16.3 1.44 8.5 20120618 0430
-5.0 53.0 535.54 -16.3 1.44 8.5 20120618 0430
-3.0 53.0 537.47 -16.3 1.44 8.5 20120618 0430
-2.0 53.0 367.1 -8.34 2.64 43.88 20120618 0430
-1.0 53.0 391.58 -7.14 2.27 44.59 20120618 0430
-5.0 53.5 561.03 -17.14 1.03 5.28 20120618 0430
-3.0 53.5 589.31 -17.14 1.03 5.28 20120618 0430
-5.0 54.0 606.69 -17.28 0.77 3.31 20120618 0430
-3.0 54.0 617.51 -17.28 0.77 3.31 20120618 0430
-5.0 54.5 632.51 -17.83 0.84 3.03 20120618 0430
-3.0 54.5 691.83 -17.83 0.84 3.03 20120618 0430
-5.0 55.0 754.46 -19.55 1.82 5.27 20120618 0430
-3.0 55.0 690.99 -19.55 1.82 5.27 20120618 0430
-5.0 55.5 723.57 -19.99 2.32 5.89 20120618 0430
-3.0 55.5 712.98 -19.99 2.32 5.89 20120618 0430
-5.0 56.0 779.7 -19.99 2.32 5.89 20120618 0430
-4.0 56.0 805.07 -19.99 2.32 5.89 20120618 0430
-3.0 56.0 713.78 -19.99 2.32 5.89 20120618 0430
